year,test,LEA,school,subject,proficiency
2017,SAGE,GRANITE DISTRICT,WOODROW WILSON SCHOOL,English Language Arts,0.24
2017,SAGE,GRANITE DISTRICT,WOODSTOCK SCHOOL,English Language Arts,0.41
2017,SAGE,GRANITE DISTRICT,WEST VALLEY SCHOOL,English Language Arts,0.22
2017,SAGE,GRANITE DISTRICT,GEARLD WRIGHT SCHOOL,English Language Arts,0.32
2017,SAGE,GRANITE DISTRICT,SPRING LANE SCHOOL,English Language Arts,0.48
2017,SAGE,GRANITE DISTRICT,DIAMOND RIDGE SCHOOL,English Language Arts,0.49
2017,SAGE,GRANITE DISTRICT,SILVER HILLS SCHOOL,English Language Arts,0.19
2017,SAGE,GRANITE DISTRICT,NEIL ARMSTRONG ACADEMY,English Language Arts,0.45
2017,SAGE,GRANITE DISTRICT,ELK RUN ELEMENTARY,English Language Arts,0.22
2017,SAGE,GRANITE DISTRICT,ELK RUN ELEMENTARY,English Language Arts,0.15
2017,SAGE,GRANITE DISTRICT,NEIL ARMSTRONG ACADEMY,English Language Arts,0.49
2017,SAGE,GRANITE DISTRICT,SILVER HILLS SCHOOL,English Language Arts,0.22
2017,SAGE,GRANITE DISTRICT,DIAMOND RIDGE SCHOOL,English Language Arts,0.56
2017,SAGE,GRANITE DISTRICT,SPRING LANE SCHOOL,English Language Arts,0.39
2017,SAGE,GRANITE DISTRICT,GEARLD WRIGHT SCHOOL,English Language Arts,0.30
2017,SAGE,GRANITE DISTRICT,WEST VALLEY SCHOOL,English Language Arts,0.31
2017,SAGE,GRANITE DISTRICT,WOODSTOCK SCHOOL,English Language Arts,0.33
2017,SAGE,GRANITE DISTRICT,WOODROW WILSON SCHOOL,English Language Arts,0.11
2017,SAGE,GRANITE DISTRICT,WILLIAM PENN SCHOOL,English Language Arts,0.36
2017,SAGE,GRANITE DISTRICT,WHITTIER SCHOOL,English Language Arts,0.18
2017,SAGE,GRANITE DISTRICT,WESTBROOK SCHOOL,English Language Arts,0.34
2017,SAGE,GRANITE DISTRICT,WEST KEARNS SCHOOL,English Language Arts,0.18
2017,SAGE,GRANITE DISTRICT,VALLEY CREST SCHOOL,English Language Arts,0.29
2017,SAGE,GRANITE DISTRICT,WESTERN HILLS SCHOOL,English Language Arts,0.43
2017,SAGE,GRANITE DISTRICT,VISTA SCHOOL,English Language Arts,0.41
2017,SAGE,GRANITE DISTRICT,TWIN PEAKS SCHOOL,English Language Arts,0.29
2017,SAGE,GRANITE DISTRICT,TAYLORSVILLE SCHOOL,English Language Arts,0.26
2017,SAGE,GRANITE DISTRICT,STANSBURY SCHOOL,English Language Arts,0.41
2017,SAGE,GRANITE DISTRICT,UPLAND TERRACE SCHOOL,English Language Arts,0.62
2017,SAGE,GRANITE DISTRICT,CALVIN S. SMITH SCHOOL,English Language Arts,0.47
2017,SAGE,GRANITE DISTRICT,HARRY S. TRUMAN SCHOOL,English Language Arts,0.47
2017,SAGE,GRANITE DISTRICT,ROSECREST SCHOOL,English Language Arts,0.53
2017,SAGE,GRANITE DISTRICT,ROOSEVELT SCHOOL,English Language Arts,0.17
2017,SAGE,GRANITE DISTRICT,ROLLING MEADOWS SCHOOL,English Language Arts,0.53
2017,SAGE,GRANITE DISTRICT,REDWOOD SCHOOL,English Language Arts,0.14
2017,SAGE,GRANITE DISTRICT,PLEASANT GREEN SCHOOL,English Language Arts,0.26
2017,SAGE,GRANITE DISTRICT,PLYMOUTH SCHOOL,English Language Arts,0.25
2017,SAGE,GRANITE DISTRICT,PHILO T. FARNSWORTH SCHOOL,English Language Arts,0.28
2017,SAGE,GRANITE DISTRICT,PIONEER SCHOOL,English Language Arts,0.36
2017,SAGE,GRANITE DISTRICT,DOUGLAS T. ORCHARD SCHOOL,English Language Arts,0.30
2017,SAGE,GRANITE DISTRICT,OQUIRRH HILLS SCHOOL,English Language Arts,0.19
2017,SAGE,GRANITE DISTRICT,OAKWOOD SCHOOL,English Language Arts,0.65
2017,SAGE,GRANITE DISTRICT,OAKRIDGE SCHOOL,English Language Arts,0.65
2017,SAGE,GRANITE DISTRICT,MORNINGSIDE SCHOOL,English Language Arts,0.71
2017,SAGE,GRANITE DISTRICT,MONROE SCHOOL,English Language Arts,0.57
2017,SAGE,GRANITE DISTRICT,MILL CREEK SCHOOL,English Language Arts,0.24
2017,SAGE,GRANITE DISTRICT,MAGNA SCHOOL,English Language Arts,0.18
2017,SAGE,GRANITE DISTRICT,LINCOLN SCHOOL,English Language Arts,0.17
2017,SAGE,GRANITE DISTRICT,JACKLING SCHOOL,English Language Arts,0.22
2017,SAGE,GRANITE DISTRICT,LAKE RIDGE SCHOOL,English Language Arts,0.26
2017,SAGE,GRANITE DISTRICT,JAMES E. MOSS SCHOOL,English Language Arts,0.11
2017,SAGE,GRANITE DISTRICT,JOHN C. FREMONT SCHOOL,English Language Arts,0.39
2017,SAGE,GRANITE DISTRICT,HOWARD R. DRIGGS SCHOOL,English Language Arts,0.82
2017,SAGE,GRANITE DISTRICT,HUNTER SCHOOL,English Language Arts,0.43
2017,SAGE,GRANITE DISTRICT,HILLSDALE SCHOOL,English Language Arts,0.21
2017,SAGE,GRANITE DISTRICT,HILLSIDE SCHOOL,English Language Arts,0.28
2017,SAGE,GRANITE DISTRICT,GRANGER SCHOOL,English Language Arts,0.24
2017,SAGE,GRANITE DISTRICT,FOX HILLS SCHOOL,English Language Arts,0.58
2017,SAGE,GRANITE DISTRICT,ROBERT FROST SCHOOL,English Language Arts,0.56
2017,SAGE,GRANITE DISTRICT,EASTWOOD SCHOOL,English Language Arts,0.66
2017,SAGE,GRANITE DISTRICT,DAVID GOURLEY SCHOOL,English Language Arts,0.40
2017,SAGE,GRANITE DISTRICT,CRESTVIEW SCHOOL,English Language Arts,0.67
2017,SAGE,GRANITE DISTRICT,COTTONWOOD SCHOOL,English Language Arts,0.76
2017,SAGE,GRANITE DISTRICT,COPPER HILLS SCHOOL,English Language Arts,0.24
2017,SAGE,GRANITE DISTRICT,CARL SANDBURG SCHOOL,English Language Arts,0.25
2017,SAGE,GRANITE DISTRICT,BEEHIVE SCHOOL,English Language Arts,0.31
2017,SAGE,GRANITE DISTRICT,BENNION SCHOOL,English Language Arts,0.40
2017,SAGE,GRANITE DISTRICT,JIM BRIDGER SCHOOL,English Language Arts,0.12
2017,SAGE,GRANITE DISTRICT,THOMAS W. BACCHUS SCHOOL,English Language Arts,0.15
2017,SAGE,GRANITE DISTRICT,WOODSTOCK SCHOOL,Mathematics,0.58
2017,SAGE,GRANITE DISTRICT,ARCADIA SCHOOL,English Language Arts,0.42
2017,SAGE,GRANITE DISTRICT,ACADEMY PARK SCHOOL,English Language Arts,0.18
2017,SAGE,GRANITE DISTRICT,BENNION JR HIGH,English Language Arts,0.46
2017,SAGE,GRANITE DISTRICT,CHURCHILL JR HIGH,English Language Arts,0.48
2017,SAGE,GRANITE DISTRICT,EISENHOWER JR HIGH,English Language Arts,0.29
2017,SAGE,GRANITE DISTRICT,EVERGREEN JR HIGH,English Language Arts,0.45
2017,SAGE,GRANITE DISTRICT,BONNEVILLE JR HIGH,English Language Arts,0.25
2017,SAGE,GRANITE DISTRICT,GRANITE PARK JR HIGH,English Language Arts,0.25
2017,SAGE,GRANITE DISTRICT,HUNTER JR HIGH,English Language Arts,0.25
2017,SAGE,GRANITE DISTRICT,THOMAS JEFFERSON JR HIGH,English Language Arts,0.25
2017,SAGE,GRANITE DISTRICT,KEARNS JR HIGH,English Language Arts,0.21
2017,SAGE,GRANITE DISTRICT,JOHN F. KENNEDY JR HIGH,English Language Arts,0.17
2017,SAGE,GRANITE DISTRICT,OLYMPUS JR HIGH,English Language Arts,0.49
2017,SAGE,GRANITE DISTRICT,WASATCH JR HIGH,English Language Arts,0.65
2017,SAGE,GRANITE DISTRICT,VALLEY JR HIGH,English Language Arts,0.16
2017,SAGE,GRANITE DISTRICT,WEST LAKE JR HIGH,English Language Arts,0.20
2017,SAGE,GRANITE DISTRICT,SCOTT M MATHESON JR HIGH,English Language Arts,0.21
2017,SAGE,GRANITE DISTRICT,SCOTT M MATHESON JR HIGH,English Language Arts,0.18
2017,SAGE,GRANITE DISTRICT,WEST LAKE JR HIGH,English Language Arts,0.20
2017,SAGE,GRANITE DISTRICT,VALLEY JR HIGH,English Language Arts,0.18
2017,SAGE,GRANITE DISTRICT,WASATCH JR HIGH,English Language Arts,0.51
2017,SAGE,GRANITE DISTRICT,OLYMPUS JR HIGH,English Language Arts,0.38
2017,SAGE,GRANITE DISTRICT,JOHN F. KENNEDY JR HIGH,English Language Arts,0.18
2017,SAGE,GRANITE DISTRICT,KEARNS JR HIGH,English Language Arts,0.33
2017,SAGE,GRANITE DISTRICT,THOMAS JEFFERSON JR HIGH,English Language Arts,0.24
2017,SAGE,GRANITE DISTRICT,HUNTER JR HIGH,English Language Arts,0.20
2017,SAGE,GRANITE DISTRICT,GRANITE PARK JR HIGH,English Language Arts,0.15
2017,SAGE,GRANITE DISTRICT,BONNEVILLE JR HIGH,English Language Arts,0.25
2017,SAGE,GRANITE DISTRICT,EVERGREEN JR HIGH,English Language Arts,0.49
2017,SAGE,GRANITE DISTRICT,EISENHOWER JR HIGH,English Language Arts,0.34
2017,SAGE,GRANITE DISTRICT,CHURCHILL JR HIGH,English Language Arts,0.45
2017,SAGE,GRANITE DISTRICT,BENNION JR HIGH,English Language Arts,0.39
2017,SAGE,GRANITE DISTRICT,BENNION JR HIGH,English Language Arts,0.41
2017,SAGE,GRANITE DISTRICT,CHURCHILL JR HIGH,English Language Arts,0.44
2017,SAGE,GRANITE DISTRICT,EISENHOWER JR HIGH,English Language Arts,0.27
2017,SAGE,GRANITE DISTRICT,EVERGREEN JR HIGH,English Language Arts,0.47
2017,SAGE,GRANITE DISTRICT,OLYMPUS JR HIGH,English Language Arts,0.51
2017,SAGE,GRANITE DISTRICT,WASATCH JR HIGH,English Language Arts,0.56
2017,SAGE,GRANITE DISTRICT,COTTONWOOD HIGH,English Language Arts,0.25
2017,SAGE,GRANITE DISTRICT,CYPRUS HIGH,English Language Arts,0.20
2017,SAGE,GRANITE DISTRICT,GRANGER HIGH,English Language Arts,0.15
2017,SAGE,GRANITE DISTRICT,HUNTER HIGH,English Language Arts,0.21
2017,SAGE,GRANITE DISTRICT,KEARNS HIGH,English Language Arts,0.19
2017,SAGE,GRANITE DISTRICT,KEARNS HIGH,English Language Arts,0.26
2017,SAGE,GRANITE DISTRICT,HUNTER HIGH,English Language Arts,0.28
2017,SAGE,GRANITE DISTRICT,GRANGER HIGH,English Language Arts,0.22
2017,SAGE,GRANITE DISTRICT,CYPRUS HIGH,English Language Arts,0.26
2017,SAGE,GRANITE DISTRICT,GRANITE CONNECTION HIGH,English Language Arts,0.09
2017,SAGE,GRANITE DISTRICT,OLYMPUS HIGH,English Language Arts,0.45
2017,SAGE,GRANITE DISTRICT,SKYLINE HIGH,English Language Arts,0.56
2017,SAGE,GRANITE DISTRICT,TAYLORSVILLE HIGH,English Language Arts,0.33
2017,SAGE,GRANITE DISTRICT,COTTONWOOD HIGH,English Language Arts,0.30
2017,SAGE,GRANITE DISTRICT,COTTONWOOD HIGH,English Language Arts,0.29
2017,SAGE,GRANITE DISTRICT,TAYLORSVILLE HIGH,English Language Arts,0.25
2017,SAGE,GRANITE DISTRICT,SKYLINE HIGH,English Language Arts,0.58
2017,SAGE,GRANITE DISTRICT,OLYMPUS HIGH,English Language Arts,0.23
2017,SAGE,GRANITE DISTRICT,CYPRUS HIGH,English Language Arts,0.21
2017,SAGE,GRANITE DISTRICT,GRANGER HIGH,English Language Arts,0.19
2017,SAGE,GRANITE DISTRICT,HUNTER HIGH,English Language Arts,0.21
2017,SAGE,GRANITE DISTRICT,KEARNS HIGH,English Language Arts,0.17
2017,SAGE,GRANITE DISTRICT,SILVER HILLS SCHOOL,Mathematics,0.26
2017,SAGE,GRANITE DISTRICT,NEIL ARMSTRONG ACADEMY,Mathematics,0.48
2017,SAGE,GRANITE DISTRICT,GEARLD WRIGHT SCHOOL,Mathematics,0.30
2017,SAGE,GRANITE DISTRICT,SPRING LANE SCHOOL,Mathematics,0.60
2017,SAGE,GRANITE DISTRICT,DIAMOND RIDGE SCHOOL,Mathematics,0.59
2017,SAGE,GRANITE DISTRICT,WEST VALLEY SCHOOL,Mathematics,0.14
2017,SAGE,GRANITE DISTRICT,ELK RUN ELEMENTARY,Mathematics,0.41
2017,SAGE,GRANITE DISTRICT,WESTBROOK SCHOOL,Mathematics,0.34
2017,SAGE,GRANITE DISTRICT,WHITTIER SCHOOL,Mathematics,0.24
2017,SAGE,GRANITE DISTRICT,WILLIAM PENN SCHOOL,Mathematics,0.63
2017,SAGE,GRANITE DISTRICT,WOODROW WILSON SCHOOL,Mathematics,0.28
2017,SAGE,GRANITE DISTRICT,PLEASANT GREEN SCHOOL,Mathematics,0.27
2017,SAGE,GRANITE DISTRICT,REDWOOD SCHOOL,Mathematics,0.21
2017,SAGE,GRANITE DISTRICT,ROLLING MEADOWS SCHOOL,Mathematics,0.31
2017,SAGE,GRANITE DISTRICT,ROOSEVELT SCHOOL,Mathematics,0.07
2017,SAGE,GRANITE DISTRICT,ROSECREST SCHOOL,Mathematics,0.55
2017,SAGE,GRANITE DISTRICT,HARRY S. TRUMAN SCHOOL,Mathematics,0.21
2017,SAGE,GRANITE DISTRICT,CALVIN S. SMITH SCHOOL,Mathematics,0.43
2017,SAGE,GRANITE DISTRICT,UPLAND TERRACE SCHOOL,Mathematics,0.75
2017,SAGE,GRANITE DISTRICT,SOUTH KEARNS SCHOOL,Mathematics,0.37
2017,SAGE,GRANITE DISTRICT,STANSBURY SCHOOL,Mathematics,0.29
2017,SAGE,GRANITE DISTRICT,TAYLORSVILLE SCHOOL,Mathematics,0.25
2017,SAGE,GRANITE DISTRICT,TWIN PEAKS SCHOOL,Mathematics,0.28
2017,SAGE,GRANITE DISTRICT,VISTA SCHOOL,Mathematics,0.54
2017,SAGE,GRANITE DISTRICT,WESTERN HILLS SCHOOL,Mathematics,0.33
2017,SAGE,GRANITE DISTRICT,VALLEY CREST SCHOOL,Mathematics,0.26
2017,SAGE,GRANITE DISTRICT,WEST KEARNS SCHOOL,Mathematics,0.35
2017,SAGE,GRANITE DISTRICT,JIM BRIDGER SCHOOL,Mathematics,0.30
2017,SAGE,GRANITE DISTRICT,BENNION SCHOOL,Mathematics,0.31
2017,SAGE,GRANITE DISTRICT,BEEHIVE SCHOOL,Mathematics,0.40
2017,SAGE,GRANITE DISTRICT,CARL SANDBURG SCHOOL,Mathematics,0.28
2017,SAGE,GRANITE DISTRICT,COPPER HILLS SCHOOL,Mathematics,0.21
2017,SAGE,GRANITE DISTRICT,COTTONWOOD SCHOOL,Mathematics,0.66
2017,SAGE,GRANITE DISTRICT,CRESTVIEW SCHOOL,Mathematics,0.61
2017,SAGE,GRANITE DISTRICT,DAVID GOURLEY SCHOOL,Mathematics,0.30
2017,SAGE,GRANITE DISTRICT,EASTWOOD SCHOOL,Mathematics,0.63
2017,SAGE,GRANITE DISTRICT,ROBERT FROST SCHOOL,Mathematics,0.36
2017,SAGE,GRANITE DISTRICT,FOX HILLS SCHOOL,Mathematics,0.46
2017,SAGE,GRANITE DISTRICT,GRANGER SCHOOL,Mathematics,0.26
2017,SAGE,GRANITE DISTRICT,HILLSIDE SCHOOL,Mathematics,0.48
2017,SAGE,GRANITE DISTRICT,HILLSDALE SCHOOL,Mathematics,0.36
2017,SAGE,GRANITE DISTRICT,HUNTER SCHOOL,Mathematics,0.43
2017,SAGE,GRANITE DISTRICT,HOWARD R. DRIGGS SCHOOL,Mathematics,0.74
2017,SAGE,GRANITE DISTRICT,JOHN C. FREMONT SCHOOL,Mathematics,0.20
2017,SAGE,GRANITE DISTRICT,JAMES E. MOSS SCHOOL,Mathematics,0.29
2017,SAGE,GRANITE DISTRICT,LAKE RIDGE SCHOOL,Mathematics,0.08
2017,SAGE,GRANITE DISTRICT,JACKLING SCHOOL,Mathematics,0.25
2017,SAGE,GRANITE DISTRICT,LINCOLN SCHOOL,Mathematics,0.23
2017,SAGE,GRANITE DISTRICT,MAGNA SCHOOL,Mathematics,0.26
2017,SAGE,GRANITE DISTRICT,MILL CREEK SCHOOL,Mathematics,0.12
2017,SAGE,GRANITE DISTRICT,MONROE SCHOOL,Mathematics,0.23
2017,SAGE,GRANITE DISTRICT,MORNINGSIDE SCHOOL,Mathematics,0.60
2017,SAGE,GRANITE DISTRICT,OAKRIDGE SCHOOL,Mathematics,0.67
2017,SAGE,GRANITE DISTRICT,OAKWOOD SCHOOL,Mathematics,0.66
2017,SAGE,GRANITE DISTRICT,OQUIRRH HILLS SCHOOL,Mathematics,0.36
2017,SAGE,GRANITE DISTRICT,DOUGLAS T. ORCHARD SCHOOL,Mathematics,0.37
2017,SAGE,GRANITE DISTRICT,PIONEER SCHOOL,Mathematics,0.19
2017,SAGE,GRANITE DISTRICT,PHILO T. FARNSWORTH SCHOOL,Mathematics,0.47
2017,SAGE,GRANITE DISTRICT,PLYMOUTH SCHOOL,Mathematics,0.19
2017,SAGE,GRANITE DISTRICT,ACADEMY PARK SCHOOL,Mathematics,0.32
2017,SAGE,GRANITE DISTRICT,ARCADIA SCHOOL,Mathematics,0.48
2017,SAGE,GRANITE DISTRICT,THOMAS W. BACCHUS SCHOOL,Mathematics,0.29
2017,SAGE,GRANITE DISTRICT,THOMAS W. BACCHUS SCHOOL,Mathematics,0.17
2017,SAGE,GRANITE DISTRICT,ARCADIA SCHOOL,Mathematics,0.23
2017,SAGE,GRANITE DISTRICT,ACADEMY PARK SCHOOL,Mathematics,0.29
2017,SAGE,GRANITE DISTRICT,PLYMOUTH SCHOOL,Mathematics,0.16
2017,SAGE,GRANITE DISTRICT,PHILO T. FARNSWORTH SCHOOL,Mathematics,0.41
2017,SAGE,GRANITE DISTRICT,PIONEER SCHOOL,Mathematics,0.25
2017,SAGE,GRANITE DISTRICT,DOUGLAS T. ORCHARD SCHOOL,Mathematics,0.47
2017,SAGE,GRANITE DISTRICT,OQUIRRH HILLS SCHOOL,Mathematics,0.26
2017,SAGE,GRANITE DISTRICT,OAKWOOD SCHOOL,Mathematics,0.63
2017,SAGE,GRANITE DISTRICT,OAKRIDGE SCHOOL,Mathematics,0.78
2017,SAGE,GRANITE DISTRICT,MORNINGSIDE SCHOOL,Mathematics,0.70
2017,SAGE,GRANITE DISTRICT,MONROE SCHOOL,Mathematics,0.30
2017,SAGE,GRANITE DISTRICT,MILL CREEK SCHOOL,Mathematics,0.25
2017,SAGE,GRANITE DISTRICT,MAGNA SCHOOL,Mathematics,0.26
2017,SAGE,GRANITE DISTRICT,LINCOLN SCHOOL,Mathematics,0.36
2017,SAGE,GRANITE DISTRICT,JACKLING SCHOOL,Mathematics,0.28
2017,SAGE,GRANITE DISTRICT,LAKE RIDGE SCHOOL,Mathematics,0.29
2017,SAGE,GRANITE DISTRICT,JAMES E. MOSS SCHOOL,Mathematics,0.20
2017,SAGE,GRANITE DISTRICT,JOHN C. FREMONT SCHOOL,Mathematics,0.21
2017,SAGE,GRANITE DISTRICT,HOWARD R. DRIGGS SCHOOL,Mathematics,0.68
2017,SAGE,GRANITE DISTRICT,HUNTER SCHOOL,Mathematics,0.41
2017,SAGE,GRANITE DISTRICT,HILLSDALE SCHOOL,Mathematics,0.17
2017,SAGE,GRANITE DISTRICT,HILLSIDE SCHOOL,Mathematics,0.18
2017,SAGE,GRANITE DISTRICT,GRANGER SCHOOL,Mathematics,0.25
2017,SAGE,GRANITE DISTRICT,FOX HILLS SCHOOL,Mathematics,0.60
2017,SAGE,GRANITE DISTRICT,ROBERT FROST SCHOOL,Mathematics,0.31
2017,SAGE,GRANITE DISTRICT,EASTWOOD SCHOOL,Mathematics,0.75
2017,SAGE,GRANITE DISTRICT,DAVID GOURLEY SCHOOL,Mathematics,0.27
2017,SAGE,GRANITE DISTRICT,CRESTVIEW SCHOOL,Mathematics,0.73
2017,SAGE,GRANITE DISTRICT,COTTONWOOD SCHOOL,Mathematics,0.88
2017,SAGE,GRANITE DISTRICT,COPPER HILLS SCHOOL,Mathematics,0.34
2017,SAGE,GRANITE DISTRICT,CARL SANDBURG SCHOOL,Mathematics,0.30
2017,SAGE,GRANITE DISTRICT,BEEHIVE SCHOOL,Mathematics,0.35
2017,SAGE,GRANITE DISTRICT,BENNION SCHOOL,Mathematics,0.37
2017,SAGE,GRANITE DISTRICT,JIM BRIDGER SCHOOL,Mathematics,0.37
2017,SAGE,GRANITE DISTRICT,WEST KEARNS SCHOOL,Mathematics,0.43
2017,SAGE,GRANITE DISTRICT,VALLEY CREST SCHOOL,Mathematics,0.37
2017,SAGE,GRANITE DISTRICT,WESTERN HILLS SCHOOL,Mathematics,0.32
2017,SAGE,GRANITE DISTRICT,VISTA SCHOOL,Mathematics,0.45
2017,SAGE,GRANITE DISTRICT,TWIN PEAKS SCHOOL,Mathematics,0.54
2017,SAGE,GRANITE DISTRICT,TAYLORSVILLE SCHOOL,Mathematics,0.19
2017,SAGE,GRANITE DISTRICT,STANSBURY SCHOOL,Mathematics,0.22
2017,SAGE,GRANITE DISTRICT,SOUTH KEARNS SCHOOL,Mathematics,0.20
2017,SAGE,GRANITE DISTRICT,UPLAND TERRACE SCHOOL,Mathematics,0.53
2017,SAGE,GRANITE DISTRICT,CALVIN S. SMITH SCHOOL,Mathematics,0.54
2017,SAGE,GRANITE DISTRICT,HARRY S. TRUMAN SCHOOL,Mathematics,0.20
2017,SAGE,GRANITE DISTRICT,ROSECREST SCHOOL,Mathematics,0.62
2017,SAGE,GRANITE DISTRICT,ROOSEVELT SCHOOL,Mathematics,0.14
2017,SAGE,GRANITE DISTRICT,ROLLING MEADOWS SCHOOL,Mathematics,0.46
2017,SAGE,GRANITE DISTRICT,REDWOOD SCHOOL,Mathematics,0.27
2017,SAGE,GRANITE DISTRICT,PLEASANT GREEN SCHOOL,Mathematics,0.39
2017,SAGE,GRANITE DISTRICT,WOODROW WILSON SCHOOL,Mathematics,0.22
2017,SAGE,GRANITE DISTRICT,WILLIAM PENN SCHOOL,Mathematics,0.63
2017,SAGE,GRANITE DISTRICT,WHITTIER SCHOOL,Mathematics,0.33
2017,SAGE,GRANITE DISTRICT,WESTBROOK SCHOOL,Mathematics,0.44
2017,SAGE,GRANITE DISTRICT,WOODSTOCK SCHOOL,Mathematics,0.61
2017,SAGE,GRANITE DISTRICT,ELK RUN ELEMENTARY,Mathematics,0.39
2017,SAGE,GRANITE DISTRICT,WEST VALLEY SCHOOL,Mathematics,0.30
2017,SAGE,GRANITE DISTRICT,DIAMOND RIDGE SCHOOL,Mathematics,0.58
2017,SAGE,GRANITE DISTRICT,SPRING LANE SCHOOL,Mathematics,0.55
2017,SAGE,GRANITE DISTRICT,GEARLD WRIGHT SCHOOL,Mathematics,0.26
2017,SAGE,GRANITE DISTRICT,NEIL ARMSTRONG ACADEMY,Mathematics,0.59
2017,SAGE,GRANITE DISTRICT,SILVER HILLS SCHOOL,Mathematics,0.23
2017,SAGE,GRANITE DISTRICT,SILVER HILLS SCHOOL,Mathematics,0.26
2017,SAGE,GRANITE DISTRICT,NEIL ARMSTRONG ACADEMY,Mathematics,0.62
2017,SAGE,GRANITE DISTRICT,GEARLD WRIGHT SCHOOL,Mathematics,0.33
2017,SAGE,GRANITE DISTRICT,SPRING LANE SCHOOL,Mathematics,0.54
2017,SAGE,GRANITE DISTRICT,DIAMOND RIDGE SCHOOL,Mathematics,0.52
2017,SAGE,GRANITE DISTRICT,WEST VALLEY SCHOOL,Mathematics,0.27
2017,SAGE,GRANITE DISTRICT,ELK RUN ELEMENTARY,Mathematics,0.27
2017,SAGE,GRANITE DISTRICT,WOODSTOCK SCHOOL,Mathematics,0.40
2017,SAGE,GRANITE DISTRICT,WESTBROOK SCHOOL,Mathematics,0.46
2017,SAGE,GRANITE DISTRICT,WHITTIER SCHOOL,Mathematics,0.31
2017,SAGE,GRANITE DISTRICT,WILLIAM PENN SCHOOL,Mathematics,0.50
2017,SAGE,GRANITE DISTRICT,WOODROW WILSON SCHOOL,Mathematics,0.20
2017,SAGE,GRANITE DISTRICT,PLEASANT GREEN SCHOOL,Mathematics,0.29
2017,SAGE,GRANITE DISTRICT,REDWOOD SCHOOL,Mathematics,0.14
2017,SAGE,GRANITE DISTRICT,ROLLING MEADOWS SCHOOL,Mathematics,0.43
2017,SAGE,GRANITE DISTRICT,ROOSEVELT SCHOOL,Mathematics,0.08
2017,SAGE,GRANITE DISTRICT,ROSECREST SCHOOL,Mathematics,0.49
2017,SAGE,GRANITE DISTRICT,HARRY S. TRUMAN SCHOOL,Mathematics,0.32
2017,SAGE,GRANITE DISTRICT,CALVIN S. SMITH SCHOOL,Mathematics,0.61
2017,SAGE,GRANITE DISTRICT,UPLAND TERRACE SCHOOL,Mathematics,0.74
2017,SAGE,GRANITE DISTRICT,SOUTH KEARNS SCHOOL,Mathematics,0.10
2017,SAGE,GRANITE DISTRICT,STANSBURY SCHOOL,Mathematics,0.17
2017,SAGE,GRANITE DISTRICT,TAYLORSVILLE SCHOOL,Mathematics,0.21
2017,SAGE,GRANITE DISTRICT,TWIN PEAKS SCHOOL,Mathematics,0.40
2017,SAGE,GRANITE DISTRICT,VISTA SCHOOL,Mathematics,0.24
2017,SAGE,GRANITE DISTRICT,WESTERN HILLS SCHOOL,Mathematics,0.26
2017,SAGE,GRANITE DISTRICT,VALLEY CREST SCHOOL,Mathematics,0.30
2017,SAGE,GRANITE DISTRICT,WEST KEARNS SCHOOL,Mathematics,0.38
2017,SAGE,GRANITE DISTRICT,JIM BRIDGER SCHOOL,Mathematics,0.31
2017,SAGE,GRANITE DISTRICT,BENNION SCHOOL,Mathematics,0.27
2017,SAGE,GRANITE DISTRICT,BEEHIVE SCHOOL,Mathematics,0.29
2017,SAGE,GRANITE DISTRICT,CARL SANDBURG SCHOOL,Mathematics,0.39
2017,SAGE,GRANITE DISTRICT,COPPER HILLS SCHOOL,Mathematics,0.33
2017,SAGE,GRANITE DISTRICT,COTTONWOOD SCHOOL,Mathematics,0.71
2017,SAGE,GRANITE DISTRICT,CRESTVIEW SCHOOL,Mathematics,0.70
2017,SAGE,GRANITE DISTRICT,DAVID GOURLEY SCHOOL,Mathematics,0.31
2017,SAGE,GRANITE DISTRICT,EASTWOOD SCHOOL,Mathematics,0.71
2017,SAGE,GRANITE DISTRICT,ROBERT FROST SCHOOL,Mathematics,0.19
2017,SAGE,GRANITE DISTRICT,FOX HILLS SCHOOL,Mathematics,0.46
2017,SAGE,GRANITE DISTRICT,GRANGER SCHOOL,Mathematics,0.08
2017,SAGE,GRANITE DISTRICT,HILLSIDE SCHOOL,Mathematics,0.17
2017,SAGE,GRANITE DISTRICT,HILLSDALE SCHOOL,Mathematics,0.16
2017,SAGE,GRANITE DISTRICT,HUNTER SCHOOL,Mathematics,0.48
2017,SAGE,GRANITE DISTRICT,HOWARD R. DRIGGS SCHOOL,Mathematics,0.74
2017,SAGE,GRANITE DISTRICT,JOHN C. FREMONT SCHOOL,Mathematics,0.23
2017,SAGE,GRANITE DISTRICT,JAMES E. MOSS SCHOOL,Mathematics,0.14
2017,SAGE,GRANITE DISTRICT,LAKE RIDGE SCHOOL,Mathematics,0.32
2017,SAGE,GRANITE DISTRICT,JACKLING SCHOOL,Mathematics,0.16
2017,SAGE,GRANITE DISTRICT,LINCOLN SCHOOL,Mathematics,0.21
2017,SAGE,GRANITE DISTRICT,MAGNA SCHOOL,Mathematics,0.48
2017,SAGE,GRANITE DISTRICT,MILL CREEK SCHOOL,Mathematics,0.21
2017,SAGE,GRANITE DISTRICT,MONROE SCHOOL,Mathematics,0.30
2017,SAGE,GRANITE DISTRICT,MORNINGSIDE SCHOOL,Mathematics,0.65
