year,test,school,LEA,LEA_ID,subject,proficiency
2021,RISE,Spring Creek Middle School,Cache District,243,Science,0.635153
2021,RISE,Summit School,Cache District,243,English Language Arts,0.521739
2021,RISE,Summit School,Cache District,243,Mathematics,0.600543
2021,RISE,Summit School,Cache District,243,Science,0.58427
2021,RISE,Sunrise School,Cache District,243,English Language Arts,0.627232
2021,RISE,Sunrise School,Cache District,243,Mathematics,0.618304
2021,RISE,Sunrise School,Cache District,243,Science,0.665689
2021,RISE,Wellsville School,Cache District,243,English Language Arts,0.542373
2021,RISE,Wellsville School,Cache District,243,Mathematics,0.505085
2021,RISE,Wellsville School,Cache District,243,Science,0.618257
2021,RISE,White Pine School,Cache District,243,English Language Arts,0.504902
2021,RISE,White Pine School,Cache District,243,Mathematics,0.551724
2021,RISE,White Pine School,Cache District,243,Science,0.540881
2021,RISE,Canyon Grove Academy,Canyon Grove Academy,186156,English Language Arts,0.387755
2021,RISE,Canyon Grove Academy,Canyon Grove Academy,186156,Mathematics,0.263959
2021,RISE,Canyon Grove Academy,Canyon Grove Academy,186156,Science,0.417266
2021,RISE,Canyon Rim Academy,Canyon Rim Academy,185836,English Language Arts,0.614545
2021,RISE,Canyon Rim Academy,Canyon Rim Academy,185836,Mathematics,0.638686
2021,RISE,Canyon Rim Academy,Canyon Rim Academy,185836,Science,0.724138
2021,RISE,Albion Middle,Canyons District,186056,English Language Arts,0.700333
2021,RISE,Albion Middle,Canyons District,186056,Mathematics,0.659277
2021,RISE,Albion Middle,Canyons District,186056,Science,0.742508
2021,RISE,Alta High,Canyons District,186056,English Language Arts,0.556452
2021,RISE,Alta High,Canyons District,186056,Mathematics,0.364055
2021,RISE,Alta High,Canyons District,186056,Science,0.427938
2021,RISE,Alta View School,Canyons District,186056,English Language Arts,0.484211
2021,RISE,Alta View School,Canyons District,186056,Mathematics,0.547368
2021,RISE,Alta View School,Canyons District,186056,Science,0.535519
2021,RISE,Altara School,Canyons District,186056,English Language Arts,0.45
2021,RISE,Altara School,Canyons District,186056,Mathematics,0.529167
2021,RISE,Altara School,Canyons District,186056,Science,0.447059
2021,RISE,Bell View School,Canyons District,186056,English Language Arts,0.317829
2021,RISE,Bell View School,Canyons District,186056,Mathematics,0.273438
2021,RISE,Bell View School,Canyons District,186056,Science,0.345238
2021,RISE,Bella Vista School,Canyons District,186056,English Language Arts,0.470588
2021,RISE,Bella Vista School,Canyons District,186056,Mathematics,0.508475
2021,RISE,Bella Vista School,Canyons District,186056,Science,0.329268
2021,RISE,Brighton High,Canyons District,186056,English Language Arts,0.617414
2021,RISE,Brighton High,Canyons District,186056,Mathematics,0.441509
2021,RISE,Brighton High,Canyons District,186056,Science,0.463382
2021,RISE,Brookwood School,Canyons District,186056,English Language Arts,0.625532
2021,RISE,Brookwood School,Canyons District,186056,Mathematics,0.75
2021,RISE,Brookwood School,Canyons District,186056,Science,0.6875
2021,RISE,Butler Middle,Canyons District,186056,English Language Arts,0.638725
2021,RISE,Butler Middle,Canyons District,186056,Mathematics,0.578883
2021,RISE,Butler Middle,Canyons District,186056,Science,0.719194
2021,RISE,Butler School,Canyons District,186056,English Language Arts,0.641638
2021,RISE,Butler School,Canyons District,186056,Mathematics,0.676976
2021,RISE,Butler School,Canyons District,186056,Science,0.625
2021,RISE,Canyon View School,Canyons District,186056,English Language Arts,0.590244
2021,RISE,Canyon View School,Canyons District,186056,Mathematics,0.712195
2021,RISE,Canyon View School,Canyons District,186056,Science,0.729323
2021,RISE,Copperview School,Canyons District,186056,English Language Arts,0.137725
2021,RISE,Copperview School,Canyons District,186056,Mathematics,0.0769231
2021,RISE,Copperview School,Canyons District,186056,Science,0.201681
2021,RISE,Corner Canyon High,Canyons District,186056,English Language Arts,0.615385
2021,RISE,Corner Canyon High,Canyons District,186056,Mathematics,0.5625
2021,RISE,Corner Canyon High,Canyons District,186056,Science,0.512488
2021,RISE,Crescent School,Canyons District,186056,English Language Arts,0.423077
2021,RISE,Crescent School,Canyons District,186056,Mathematics,0.42233
2021,RISE,Crescent School,Canyons District,186056,Science,0.438849
2021,RISE,Draper Park Middle,Canyons District,186056,English Language Arts,0.640028
2021,RISE,Draper Park Middle,Canyons District,186056,Mathematics,0.62438
2021,RISE,Draper Park Middle,Canyons District,186056,Science,0.736016
2021,RISE,Draper School,Canyons District,186056,English Language Arts,0.636872
2021,RISE,Draper School,Canyons District,186056,Mathematics,0.671388
2021,RISE,Draper School,Canyons District,186056,Science,0.528455
2021,RISE,East Midvale School,Canyons District,186056,English Language Arts,0.225664
2021,RISE,East Midvale School,Canyons District,186056,Mathematics,0.262222
2021,RISE,East Midvale School,Canyons District,186056,Science,0.207143
2021,RISE,East Sandy School,Canyons District,186056,English Language Arts,0.487805
2021,RISE,East Sandy School,Canyons District,186056,Mathematics,0.517241
2021,RISE,East Sandy School,Canyons District,186056,Science,0.449275
2021,RISE,Eastmont Middle,Canyons District,186056,English Language Arts,0.553846
2021,RISE,Eastmont Middle,Canyons District,186056,Mathematics,0.485455
2021,RISE,Eastmont Middle,Canyons District,186056,Science,0.604853
2021,RISE,Edgemont School,Canyons District,186056,English Language Arts,0.352113
2021,RISE,Edgemont School,Canyons District,186056,Mathematics,0.314685
2021,RISE,Edgemont School,Canyons District,186056,Science,0.43299
2021,RISE,Granite School,Canyons District,186056,English Language Arts,0.588571
2021,RISE,Granite School,Canyons District,186056,Mathematics,0.741379
2021,RISE,Granite School,Canyons District,186056,Science,0.657895
2021,RISE,Hillcrest High,Canyons District,186056,English Language Arts,0.492657
2021,RISE,Hillcrest High,Canyons District,186056,Mathematics,0.302826
2021,RISE,Hillcrest High,Canyons District,186056,Science,0.410553
2021,RISE,Indian Hills Middle,Canyons District,186056,English Language Arts,0.579824
2021,RISE,Indian Hills Middle,Canyons District,186056,Mathematics,0.445
2021,RISE,Indian Hills Middle,Canyons District,186056,Science,0.653122
2021,RISE,Jordan High,Canyons District,186056,English Language Arts,0.444961
2021,RISE,Jordan High,Canyons District,186056,Mathematics,0.268908
2021,RISE,Jordan High,Canyons District,186056,Science,0.379066
2021,RISE,Lone Peak School,Canyons District,186056,English Language Arts,0.649852
2021,RISE,Lone Peak School,Canyons District,186056,Mathematics,0.640719
2021,RISE,Lone Peak School,Canyons District,186056,Science,0.653846
