LEA,school,year,r_1100,r_1110,r_1111,r_1112,r_1113,r_1114,r_1115,r_1118,r_1124,r_1125,r_1128,r_1129,r_1134,r_1135,r_1136,r_1140,r_1154,r_1160,r_1162,r_1164,r_1174,r_1178,r_1184,r_1190,r_1199,r_1200,r_1300,r_1310,r_1320,r_1330,r_1340,r_1400,r_1410,r_1420,r_1440,r_1500,r_1510,r_1515,r_1540,r_1610,r_1620,r_1690,r_1700,r_1710,r_1720,r_1730,r_1740,r_1741,r_1742,r_1743,r_1744,r_1745,r_1746,r_1747,r_1748,r_1750,r_1760,r_1770,r_1780,r_1790,r_1800,r_1900,r_1910,r_1920,r_1930,r_1940,r_1950,r_1960,r_1965,r_1970,r_1980,r_1990,r_2000,r_3000,r_3005,r_3010,r_3013,r_3015,r_3020,r_3025,r_3100,r_3105,r_3110,r_3115,r_3120,r_3125,r_3128,r_3130,r_3155,r_3160,r_3200,r_3209,r_3210,r_3211,r_3212,r_3213,r_3215,r_3218,r_3220,r_3221,r_3230,r_3270,r_3300,r_3322,r_3336,r_3400,r_3405,r_3410,r_3415,r_3423,r_3435,r_3448,r_3467,r_3468,r_3470,r_3471,r_3477,r_3480,r_3500,r_3515,r_3520,r_3522,r_3555,r_3560,r_3600,r_3610,r_3612,r_3613,r_3635,r_3636,r_3637,r_3641,r_3646,r_3650,r_3655,r_3661,r_3687,r_3700,r_3701,r_3703,r_3704,r_3706,r_3708,r_3709,r_3710,r_3713,r_3714,r_3716,r_3717,r_3718,r_3719,r_3720,r_3721,r_3725,r_3760,r_3762,r_3764,r_3769,r_3770,r_3772,r_3774,r_3776,r_3780,r_3785,r_3795,r_3799,r_3800,r_3805,r_3807,r_3808,r_3810,r_3816,r_3851,r_3861,r_3862,r_3865,r_3866,r_3867,r_3868,r_3876,r_3878,r_3881,r_3882,r_3900,r_3990,r_5000,r_5100,r_5110,r_5120,r_5130,r_5140,r_5200,r_5210,r_5300,r_5400,r_5500,r_5600,r_5900,r_6100,r_6200,r_6300,r_6400,e_1000,e_2100,e_2110,e_2120,e_2130,e_2140,e_2150,e_2160,e_2170,e_2180,e_2190,e_2200,e_2210,e_2212,e_2213,e_2219,e_2220,e_2230,e_2240,e_2290,e_2300,e_2310,e_2311,e_2312,e_2315,e_2316,e_2317,e_2319,e_2320,e_2321,e_2329,e_2400,e_2410,e_2490,e_2500,e_2510,e_2520,e_2530,e_2540,e_2560,e_2570,e_2580,e_2590,e_2600,e_2610,e_2620,e_2630,e_2640,e_2650,e_2660,e_2670,e_2680,e_2700,e_2710,e_2720,e_2730,e_2790,e_2795,e_2900,e_3100,e_3200,e_3300,e_3310,e_3350,e_3360,e_3370,e_3390,e_3395,e_4000,e_4100,e_4200,e_4300,e_4500,e_4502,e_4600,e_4700,e_4900,e_5000,e_5100,e_5200,e_5300,e_5900
Canyons District,Sandy School,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58.28,,,,,,,,,-2641.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45406.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956499.0599999998,,,44691.39,,,,,,,,,,,,108730.84,17307.08,,,48123.39,,,,,,,,,,,,1458.3099999999997,263637.48000000004,1449.6399999999999,,,,,,,,,,83.46000000000001,,88566.69,,,,,,148794.82,,,,,,,,288619.6,,,5650.0,,,,,,,,58179.89,,,,,39947.28,,,,,,
Canyons District,Sandy School,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16608.39,2129.1,,,,,,31944.34,,,,,,,,,,,,,,,,-530.1,12182.27,,,,,,,,-1397.2399999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54991.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2168598.419999999,,,49186.47,,,,,,,,373.39,,,,113417.79999999999,19543.48,,,75613.87,,,,,,,,,,,,1426.8,297808.1099999999,2761.42,,,,,,,,,,577.4499999999999,,91095.41,,,,,,144513.91,,,,,,,,281279.82999999996,,3967.4,,,,,,,,,10577.2,,,,,16466.22,,,,,,
Canyons District,Sandy School,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24247.0,3215.45,,,,,,33890.3,,,,,,,,,,,,,,,,0.0,9095.4,,,,,,,,3599.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2249484.9500000007,,,59776.56999999999,,,,,,,,91279.48,,,,,15551.039999999999,,,76188.92,,,,,,,,,,,,1809.0600000000002,320882.16,2699.9900000000002,,,,,,,,,,238.45,,89079.94999999998,,,,,,147807.17,,,,,,,,312223.86,,1000.0,,,,,,,,,,,,,,70802.6,,,,,,
Canyons District,Sandy School,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.4,,,16184.4,1923.4,,,,,,32526.14,,,,,,,,,,,,,,,,0.0,10318.08,,,,,,,,3118.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113360.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2647724.450000002,,,73012.14999999998,,,,,,,,105068.48000000004,,,,,16700.85,,,81395.31000000001,,,,,,,,,,,,,396812.76000000007,2764.8100000000004,,,,,,,,,,368.57,,99617.78,,,,,,138863.37000000002,,,,,,,,300552.01999999996,,3306.34,,,,,,,,,2917.75,4300.0,,,,92197.39,,,,,,
Canyons District,Sandy School,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.47,,,724.0,666.25,,,,,,41274.79,,,,,,,,,,,,,,,,-5.7,6428.94,,,,,,,,2770.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152975.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2712360.07,,,60706.93,,,,,,,,91460.72,,,,,18340.539999999997,,,93249.55000000002,,,,,,,,,,,,1168.17,433380.78,4202.99,,,,,,,,,,640.1800000000001,,103338.23999999998,,,,,,154872.79,,,,,,,,278169.49000000005,,4646.84,,,,,,,,,,500.0,,,,54183.87,,,,,,
Canyons District,Silver Mesa School,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-180.93,,,,,,,,,-2719.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46047.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017871.0099999995,,,63831.41,,,,,,,,,,,488.99,98468.94000000002,15887.380000000001,,,7026.42,,,,,,,,,,,,,204108.14000000004,656.8299999999999,,,,,,,,,,1423.76,,72381.01000000001,,,,,,131719.08,,,,,,,,161285.34999999998,,,2300.0,,,,,,,,,,,,,152358.12,,,,,,
Canyons District,Silver Mesa School,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-111.15,,,,,,,,,-2683.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57096.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2326597.6500000004,,,64200.47,,,,,,,,,,,,96011.29999999999,16479.56,,,8500.26,,,,,,,,,,,,,216496.32000000004,1394.3799999999999,,,,,,,,,,1391.4599999999998,,78201.55,,,,,,113727.66,,,,,,,,162841.38,,13345.0,,,,,,,,,14819.47,,,,,318159.55,,,,,,
Canyons District,Silver Mesa School,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27977.98,897.5,,,270.73,,12679.2,21416.31,,,,,,,,,281.0,,,,,,,,8097.97,,,,,,,,-1119.5900000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66457.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2347983.590000001,,,101628.99000000002,,,,,,,,98155.51,,,680.9200000000001,,15610.210000000001,,,6304.0,,,,,,,,,,,,,227275.02000000002,6124.11,,,,,,,,,,1871.43,,93252.06000000001,,,,,,120173.47,,,,,,,,178093.33000000002,,3375.0,,,,,,,,,43459.43,,,,,793960.25,,,,,,
Canyons District,Silver Mesa School,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.19,,,24851.65,3397.0,,,,,,23707.95,,,,,,,,,662.0,,,,,,,,12902.02,,,,,,,,3547.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105374.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2878487.0100000016,,,111077.13000000002,,,,,,,,118491.67000000001,,,,,18612.460000000003,,,6809.4400000000005,,,,,,,,,,,,817.64,232402.99999999994,6092.75,,,,,,,,,,2284.13,,105559.89,,,,,,123997.81,,,,,,,,157642.51,,3000.0,,,,,,,,,55436.61,,,,,53355.34,,,,,,
Canyons District,Silver Mesa School,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2125.42,,,,,,,,,41.63,,,1910.65,1440.54,,,,,,14168.170000000002,,,,,,,,,485.01,,,,,,,,4039.1,,,,,,,,2572.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176361.72999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2810240.23,,,143572.97999999998,,,,,,,,99214.61,,,204.71,,20263.9,,,9397.140000000001,,,,,,,,,,,,1170.65,246292.81999999998,6058.91,,,,,,,,,,4071.1499999999996,,104513.68,,,,,,136713.5,,,,,,,,188063.11000000002,,1400.0,,,,,,,,,105240.25,,,,,7998.85,,,,,,
Canyons District,South Park Academy,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46937.16,,,,,,865775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156662.72,,,,,,,,,,,,,,,,,,,1472671.9099999997,,,92622.24000000002,,,,,,,1081.5,,,,,,,,,7234.39,,,,,,,,,,,,4383.099999999999,346825.32999999996,,,,,,,,,,,,,,,,,,,11520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canyons District,South Park Academy,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98291.88,,,,,219958.15,,,,,,,,,,,,,,,,,,,,,,594192.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688527.0,,,,,,,,,,,,,,,,,,196543.89,,,,,,,,,,,,,,,,,,1535702.0100000002,,,4182.9400000000005,,,,,,,,,,,,,,,,6388.83,,,,,,,,,,,,2856.97,297439.1699999999,,,,,,,,,,,,,,,,,,,12960.0,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,
Canyons District,South Park Academy,2019.0,,,,,,124308.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238470.55,,,,,,,,,,,,,,,,,,,,,,1181523.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132594.85,,,,,,,,,,,,,,,,,,1491687.6,,,,,,,,,,,,,,,,,,,2119.77,,,,,,,,,,,,3623.9999999999995,302921.02999999997,,,,,,,,,,,,,,,,,,,12960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canyons District,South Park Academy,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210439.1,,,,,,,,,,,,,,,,,,,,,,1253900.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91131.75,,,,,,,,,,,,,,,,,,1295364.1600000006,,,,,,,,,,,,,,,,,,,4846.85,,,,,,,,,,,,1498.1099999999997,308927.6800000001,,,,,,,,,,,,,,,,,,,12964.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canyons District,South Park Academy,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186467.37,,,,,,,,,,,,,,,,,,,,,,994090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2196.25,,,,,,,,,,,,,,,,,,969777.1000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169.0699999999997,275050.43000000005,,,,,,,,,,,,,,,,,,,12720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canyons District,Sprucewood School,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3724.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-155.33,,,,,,,,,-16776.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33829.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1893067.6,,,51788.880000000005,,,,,,,,,,,,98958.84000000004,14629.09,,,5419.75,,,,,,,,,,,,,209660.18,416.69,,,,,,,,,,1456.2699999999998,,105140.08,,,,,,105942.78,,,,,,,,119712.66,,,3000.0,,,,,,,,4080.0,,,,,219019.21999999997,,,,,,
Canyons District,Sprucewood School,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,35785.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-179.55,,,,,,,,,-17250.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42855.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1919429.61,,,69785.40999999999,,,,,,,,,,,138.20000000000002,101737.92000000001,15216.869999999999,,,5641.47,,,,,,,,,,,,1421.16,228234.87999999998,1004.1800000000001,,,,,,,,,,2066.29,,106455.81,,,,,,132784.44,,,,,,,,135149.24000000002,,3485.0,,,,,,,,,191754.38,,,,,35317.56,,,,,,
Canyons District,Sprucewood School,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,50488.41,,,,,,,,,,,,3808.55,149.55,,,,,,142908.96,,,,,,,,,59.99,,,,,,,-65.55,1472.0600000000002,,,,,,,,380.7000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38836.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1705270.9699999997,,,40141.520000000004,,,,,,,,113379.1,,,,,15564.07,,,4822.47,,,,,,,,,,,,1802.63,229926.68,1636.1599999999999,,,,,,,,,,2573.9999999999995,,107116.87,,,,,,106858.25,,,,,,,,142059.81,,900.0,,,,,,,,,225.8,,,,,16027.84,,,,,,
Canyons District,Sprucewood School,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,43127.2,,,,,,,,,803.35,,,15994.98,1056.97,,,11981.75,,,158159.93000000002,,,,,,,,,59.0,,,,,,,,16145.429999999998,,,,,,,,616.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82834.73000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1845244.5299999993,,,84200.62000000001,,,,,,,,66998.92000000001,,,,,16488.600000000002,,,2826.54,,,,,,,,,,,,1494.1,238429.54,4202.7699999999995,,,,,,,,,,4067.62,,91432.28000000001,,,,,,115146.73000000001,,,,,,,,176799.37,,250.0,,,,,,,,,44800.0,,,,,392334.61,,,,,,
Canyons District,Sprucewood School,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,35081.49,,,,,,,,,448.56,,,1042.55,1263.0,,,9145.09,,,139372.24,,,,,,,,,208.96,,,,,,,-64.13,3581.94,,,,,,,,397.22999999999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101597.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017320.7900000003,,,81000.36999999998,,,,,,,,111612.15000000005,,,,,18625.29,,,4244.53,,,,,,,,,,,,,260657.11999999997,2090.58,,,,,,,,,,2296.5300000000007,,96527.27000000002,,,,,,132006.46,,,,,,,,158487.07,,,,,,,,,,,7338.0,12768.0,,,,152472.44,,,,,,
Canyons District,Sunrise School,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2415.27,,,,,,,,,,,,38184.13,853.1,,,,,,12436.67,,,,,,,,,480.45,,,,,,578.51,,36165.41,,,,,,,,-9403.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44421.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2062453.4,,,36972.28,,,,,,,143.16,,,,,90842.90000000001,22614.450000000004,,,7462.2,,,,,,,,,,,,,185212.61,812.72,,,,,,,,,,1465.83,,83388.01,,,,,,159536.53999999998,,,,,,,,172315.56000000003,,,1425.0,,,,,,,,19050.0,1704.0,,,,48016.69,,,,,,
Canyons District,Sunrise School,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,74520.16,,,,,,,,,,,,37585.02,535.75,,,4515.240000000001,,,17883.5,,,,,,,,,573.34,,,,,,,-216.6,23241.16,,,,,,,,1740.8700000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59291.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2237405.35,,,41354.640000000014,,,,,,,,,,,,95697.88000000002,23350.62,,,7649.62,,,,,,,,,,,,1393.3,197663.33,1204.99,,,,,,,,,,1712.77,,90536.74,,,,,,146763.43,,,,,,,,162969.53,,15835.0,,,,,,,,,3466.8,,,,,319040.96,,,,,,
Canyons District,Sunrise School,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,54095.81,,,,,,,,,,,,30154.56,371.2,,,5485.380000000001,,,22426.87,,,,,,,,,608.09,,,,,,,0.0,27971.99,,,,,,,,2101.1399999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65673.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2444454.8300000005,,,30424.450000000004,,,,,,,641.43,99470.46,,,,,26388.74,,,7532.26,,,,,,,,,,,,481.74,200763.02000000002,1313.57,,,,,,,,,,1995.05,,94845.27,,,,,,134565.47,,,,,,,,159838.28999999998,,8400.0,,,,,,,,,8994.0,,,,,512345.99,,,,,,
Canyons District,Sunrise School,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,87173.15,,,,,,,,,307.51,,,23588.25,178.0,,,11414.19,,,37180.04,,,,,,,,,,,,,,,,0.0,27830.05,,,,,,,,2471.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158923.41999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2986577.220000001,,,89849.00000000001,,,,,,,,114317.35000000002,,,,,23037.820000000003,,,5597.5199999999995,,,,,,,,,,,,,212707.37,1055.29,,,,,,,,,,,,89793.49,,,,,,137569.85,,,,,,,,155244.91,,10445.81,,,,,,,,,32598.07,,,,,759011.37,,,,,,
Canyons District,Sunrise School,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,77582.87,,,,,,,,,163.46,,,1515.5,83.0,,,352.29,,,55271.21,,,,,,,,,486.4,,,,,,,-619.88,6213.23,,,,,,,,1637.7099999999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171177.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3185689.2000000016,,,92186.48000000001,,,,,,,235.72999999999996,123211.53,,,,,24526.66,,,6706.15,,,,,,,,,,,,311.2,231200.91,1140.46,,,,,,,,,,,,99266.68000000001,,,,,,159525.64,,,,,,,,196568.47999999998,,1750.0,,,,,,,,,,,,,,20109.760000000002,,,,,,
Canyons District,Union Middle,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5477.85,,,-4829.0,,,,,,-3936.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66233.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2754128.6500000013,,,232508.06999999998,,,,,,,8718.66,2158.9399999999996,,3100.3100000000004,2852.77,200685.32000000004,95163.73999999999,,,17396.29,,,,,,,,,,,,,521678.65,3966.78,,,,,,,,,,5074.15,,217580.58,,,,,,296074.04000000004,,,,,,,,352492.51,,,2050.0,,,,,,,,859.69,,,,,111830.03,,,,,,
Canyons District,Union Middle,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18295.26,,,-3891.0,,,,,,-3489.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76450.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2916541.9600000014,,,261714.15999999997,,,,,,,11303.930000000002,,,,17024.239999999998,116159.68000000001,109787.41,,,14645.62,,,,,,,,,,,,,543540.1499999999,2728.38,,,,,,,,,,4673.589999999999,,245192.00000000003,,,,,,321167.05,,,,,,,,333678.12999999995,,2301.0,,,,,,,,,,15600.0,,,,129782.86,,,,,,
Canyons District,Union Middle,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13964.83,,,-759.0,,,,,,-3463.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90693.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3027840.6700000004,,,313037.09,,,,,,,1862.1899999999998,123478.59000000001,,,8630.480000000001,,114347.98000000001,,,15681.0,,,,,,,,,,,,,545652.5399999999,3090.0,,,,,,,,,,6142.339999999999,,285501.87000000005,,,,,,313927.80000000005,,,,,,,,339330.99999999994,,500.0,,,,,,,,,2584.2,3900.0,,,,419345.32,,,,,,
Canyons District,Union Middle,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3636.59,,,-8192.0,,,,,,-3402.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162675.21000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3439507.739999999,,,380269.28,,,,,,,2397.4700000000003,32749.49,,,,,125483.55,,,10266.25,,,,,,,,,,,,,562360.6499999999,397.17,,,,,,,,,,10733.37,,266674.67,,,,,,6441256.01,,,,,,,,366221.6400000001,,1450.0,,,,,,,,,,1350.0,,,,23402.58,,,,,,
Canyons District,Union Middle,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158464.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3855902.28,,,395620.0599999999,,,,,,,178.17,109780.37000000001,,,,,131358.56000000003,,,15341.009999999998,,,,,,,,,,,,,588670.54,839.85,,,,,,,,,,5921.53,,307602.62,,,,,,293668.87,,,,,,,,316118.79,,,,,,,,,,682225.4,,2190068.5,2386959.37,,,21015.1,,,,,,
Canyons District,Willow Canyon School,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1352.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.06,,,,,,,,,-14662.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26205.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750434.7500000005,,,106397.76000000001,,,,,,,,,,,,97869.69000000002,15285.01,,,4773.6900000000005,,,,,,,,,,,,1422.62,215879.59,615.81,,,,,,,,,,1652.8899999999999,,83615.42,,,,,,108102.06,,,,,,,,143586.95,,,,,,,,,,,37969.06,,,,,8063.84,,,,,,
